green_channel,red_channel,ir_channel,Anomaly_ch2,Anomaly_ch2,Anomaly_ch2
10879,22239,46267,0,0,0
11029,22351,46426,0,0,0
11198,22474,46615,0,0,0
11389,22607,46837,0,0,0
11592,22747,47087,0,0,0
11802,22891,47358,0,0,0
12025,23044,47652,0,0,0
12273,23213,47979,0,0,0
12544,23398,48334,0,0,0
12828,23593,48709,0,0,0
13123,23796,49101,0,0,0
13425,24005,49502,0,0,0
13716,24206,49899,0,0,0
13981,24391,50274,0,0,0
14219,24560,50620,0,0,0
14429,24711,50939,0,0,0
14601,24837,51218,0,0,0
14727,24932,51445,0,0,0
14814,24997,51634,0,0,0
14880,25039,51797,0,0,0
14929,25064,51930,0,0,0
14967,25075,52030,0,0,0
15003,25083,52107,0,0,0
15042,25097,52174,0,0,0
15075,25112,52231,0,0,0
15097,25122,52278,0,0,0
15112,25131,52318,0,0,0
15123,25142,52352,0,0,0
15128,25150,52378,0,0,0
15134,25158,52404,0,0,0
15150,25175,52441,0,0,0
15177,25202,52491,0,0,0
15216,25235,52551,0,0,0
15271,25278,52622,0,0,0
15350,25334,52710,0,0,0
15445,25401,52815,0,0,0
15545,25469,52921,0,0,0
15641,25534,53018,0,0,0
15722,25594,53110,0,0,0
15771,25635,53187,0,0,0
15777,25646,53231,0,0,0
15740,25622,53241,0,0,0
15664,25567,53222,0,0,0
15546,25480,53171,0,0,0
15388,25361,53087,0,0,0
15206,25225,52975,0,0,0
15019,25085,52849,0,0,0
14829,24945,52713,0,0,0
14643,24808,52570,0,0,0
14472,24684,52430,0,0,0
14326,24582,52303,0,0,0
14201,24497,52185,0,0,0
14091,24425,52071,0,0,0
14000,24365,51965,0,0,0
13930,24318,51877,0,0,0
13872,24284,51807,0,0,0
13827,24261,51754,0,0,0
13805,24257,51721,0,0,0
13806,24269,51705,0,0,0
13817,24285,51694,0,0,0
13833,24299,51687,0,0,0
13850,24312,51684,0,0,0
13864,24324,51681,0,0,0
13870,24332,51673,0,0,0
13871,24334,51660,0,0,0
13872,24334,51647,0,0,0
13866,24328,51635,0,0,0
13842,24309,51615,0,0,0
13808,24282,51585,0,0,0
13776,24254,51552,0,0,0
13741,24226,51517,0,0,0
13692,24189,51473,0,0,0
13628,24144,51419,0,0,0
13555,24097,51361,0,0,0
13475,24044,51297,0,0,0
13383,23982,51227,0,0,0
13288,23915,51156,0,0,0
13202,23853,51086,0,0,0
13123,23798,51014,0,0,0
13049,23745,50939,0,0,0
12981,23691,50861,0,0,0
12915,23641,50782,0,0,0
12841,23593,50697,0,0,0
12754,23540,50604,0,0,0
12662,23483,50506,0,0,0
12567,23421,50402,0,0,0
12464,23353,50292,0,0,0
12344,23276,50176,0,0,0
12216,23197,50059,0,0,0
12087,23117,49948,0,0,0
11950,23030,49835,0,0,0
11806,22935,49713,0,0,0
11666,22841,49587,0,0,0
11540,22756,49468,0,0,0
11425,22678,49352,0,0,0
11323,22610,49243,0,0,0
11246,22557,49151,0,0,0
11194,22523,49079,0,0,0
11157,22498,49020,0,0,0
11129,22478,48966,0,0,0
11104,22460,48912,0,0,0
11072,22439,48856,0,0,0
11021,22406,48788,0,0,0
10943,22357,48701,0,0,0
10842,22292,48601,0,0,0
10718,22213,48488,0,0,0
10569,22119,48358,0,0,0
10408,22015,48215,0,0,0
10252,21916,48075,0,0,0
10113,21829,47947,0,0,0
9991,21750,47829,0,0,0
9892,21686,47730,0,0,0
9828,21647,47657,0,0,0
9789,21628,47604,0,0,0
9760,21617,47559,0,0,0
9736,21609,47524,0,0,0
9721,21611,47497,0,0,0
9711,21617,47469,0,0,0
9693,21613,47433,0,0,0
9661,21599,47388,0,0,0
9625,21578,47339,0,0,0
9584,21551,47283,0,0,0
9533,21515,47219,0,0,0
9479,21478,47153,0,0,0
9427,21441,47090,0,0,0
9370,21398,47020,0,0,0
9309,21347,46936,0,0,0
9257,21298,46854,0,0,0
9217,21259,46783,0,0,0
9186,21227,46721,0,0,0
9163,21208,46663,0,0,0
9154,21203,46619,0,0,0
9156,21207,46590,0,0,0
9156,21211,46568,0,0,0
9151,21216,46547,0,0,0
9149,21222,46529,0,0,0
9147,21221,46514,0,0,0
9132,21209,46494,0,0,0
9101,21190,46462,0,0,0
9065,21169,46424,0,0,0
9035,21152,46388,0,0,0
9010,21138,46358,0,0,0
8998,21133,46337,0,0,0
9014,21151,46336,0,0,0
9065,21199,46365,0,0,0
9155,21277,46424,0,0,0
9293,21388,46518,0,0,0
9486,21536,46652,0,0,0
9731,21718,46821,0,0,0
10013,21922,47009,0,0,0
10315,22139,47207,0,0,0
10628,22363,47412,0,0,0
10936,22581,47616,0,0,0
11221,22777,47804,0,0,0
11468,22942,47968,0,0,0
11674,23077,48103,0,0,0
11828,23178,48195,0,0,0
11920,23237,48239,0,0,0
11952,23257,48242,0,0,0
11932,23248,48214,0,0,0
11863,23207,48154,0,0,0
11746,23129,48059,0,0,0
11600,23024,47940,0,0,0
11440,22910,47811,0,0,0
11277,22796,47678,0,0,0
11121,22689,47548,0,0,0
10989,22601,47437,0,0,0
10895,22542,47357,0,0,0
10838,22511,47306,0,0,0
10815,22501,47279,0,0,0
10832,22517,47281,0,0,0
10884,22558,47312,0,0,0
10956,22611,47359,0,0,0
11036,22666,47409,0,0,0
11130,22729,47469,0,0,0
11236,22799,47547,0,0,0
11340,22866,47638,0,0,0
11435,22927,47740,0,0,0
11532,22987,47865,0,0,0
11634,23053,48015,0,0,0
11732,23122,48187,0,0,0
11833,23193,48380,0,0,0
11946,23272,48595,0,0,0
12071,23358,48829,0,0,0
12201,23443,49078,0,0,0
12338,23528,49343,0,0,0
12487,23616,49621,0,0,0
12639,23703,49902,0,0,0
12783,23781,50174,0,0,0
12921,23853,50432,0,0,0
13056,23926,50681,0,0,0
13186,23999,50921,0,0,0
13303,24069,51147,0,0,0
13412,24138,51360,0,0,0
13519,24211,51564,0,0,0
13627,24286,51761,0,0,0
13735,24360,51943,0,0,0
13850,24437,52110,0,0,0
13977,24526,52272,0,0,0
14111,24627,52431,0,0,0
14251,24737,52583,0,0,0
14406,24861,52731,0,0,0
14580,25002,52884,0,0,0
14767,25149,53037,0,0,0
14955,25297,53186,0,0,0
15144,25442,53331,0,0,0
15332,25583,53472,0,0,0
15505,25712,53605,0,0,0
15657,25823,53724,0,0,0
15794,25925,53832,0,0,0
15919,26018,53935,0,0,0
16022,26092,54025,0,0,0
16096,26139,54099,0,0,0
16143,26166,54157,0,0,0
16166,26176,54198,0,0,0
16156,26162,54212,0,0,0
16112,26119,54197,0,0,0
16047,26061,54167,0,0,0
15968,25997,54127,0,0,0
15877,25927,54073,0,0,0
15777,25853,54011,0,0,0
15681,25782,53947,0,0,0
15596,25718,53887,0,0,0
15519,25663,53831,0,0,0
15450,25622,53778,0,0,0
15393,25595,53729,0,0,0
15342,25573,53682,0,0,0
15285,25543,53631,0,0,0
15222,25503,53571,0,0,0
15149,25455,53503,0,0,0
15063,25400,53427,0,0,0
14960,25335,53336,0,0,0
14847,25259,53235,0,0,0
14740,25186,53138,0,0,0
14649,25126,53053,0,0,0
14576,25080,52986,0,0,0
14527,25051,52942,0,0,0
14506,25042,52920,0,0,0
14507,25047,52913,0,0,0
14517,25060,52911,0,0,0
14536,25081,52914,0,0,0
14563,25106,52920,0,0,0
14587,25122,52921,0,0,0
14601,25125,52911,0,0,0
14609,25126,52896,0,0,0
14611,25126,52881,0,0,0
14596,25116,52857,0,0,0
14557,25088,52817,0,0,0
14502,25047,52766,0,0,0
14443,24999,52705,0,0,0
14377,24945,52634,0,0,0
14303,24889,52557,0,0,0
14232,24838,52486,0,0,0
14171,24797,52426,0,0,0
14113,24757,52372,0,0,0
14054,24717,52314,0,0,0
13995,24678,52252,0,0,0
13936,24641,52189,0,0,0
13875,24600,52120,0,0,0
13810,24553,52042,0,0,0
13746,24506,51962,0,0,0
13680,24462,51882,0,0,0
13606,24417,51796,0,0,0
13530,24369,51703,0,0,0
13462,24324,51614,0,0,0
13404,24285,51531,0,0,0
13344,24244,51447,0,0,0
13278,24199,51357,0,0,0
13210,24152,51268,0,0,0
13128,24095,51174,0,0,0
13026,24024,51066,0,0,0
12910,23941,50940,0,0,0
12787,23851,50808,0,0,0
12653,23755,50672,0,0,0
12499,23647,50526,0,0,0
12327,23528,50371,0,0,0
12150,23407,50212,0,0,0
11972,23284,50047,0,0,0
11797,23159,49881,0,0,0
11638,23043,49731,0,0,0
11499,22943,49600,0,0,0
11373,22853,49484,0,0,0
11262,22773,49374,0,0,0
11171,22707,49275,0,0,0
11101,22662,49190,0,0,0
11041,22632,49114,0,0,0
10986,22607,49040,0,0,0
10942,22587,48973,0,0,0
10903,22567,48912,0,0,0
10852,22537,48845,0,0,0
10781,22489,48761,0,0,0
10695,22428,48662,0,0,0
10604,22361,48556,0,0,0
10508,22293,48444,0,0,0
10412,22224,48333,0,0,0
10329,22163,48235,0,0,0
10251,22111,48149,0,0,0
10161,22055,48063,0,0,0
10060,21990,47971,0,0,0
9958,21922,47877,0,0,0
9859,21853,47781,0,0,0
9753,21777,47676,0,0,0
9634,21692,47560,0,0,0
9505,21602,47438,0,0,0
9365,21507,47309,0,0,0
9209,21403,47172,0,0,0
9044,21292,47026,0,0,0
8884,21183,46880,0,0,0
8725,21075,46734,0,0,0
8562,20963,46587,0,0,0
8395,20846,46443,0,0,0
8229,20732,46307,0,0,0
8062,20623,46178,0,0,0
7899,20520,46051,0,0,0
7751,20428,45930,0,0,0
7631,20357,45822,0,0,0
7541,20309,45733,0,0,0
7482,20278,45662,0,0,0
7464,20270,45616,0,0,0
7493,20294,45601,0,0,0
7563,20348,45614,0,0,0
7666,20426,45652,0,0,0
7801,20525,45715,0,0,0
7957,20644,45798,0,0,0
8121,20770,45888,0,0,0
8285,20896,45978,0,0,0
8447,21017,46064,0,0,0
8593,21121,46143,0,0,0
8702,21197,46201,0,0,0
8764,21238,46226,0,0,0
8790,21255,46225,0,0,0
8788,21253,46207,0,0,0
8759,21233,46171,0,0,0
8709,21194,46118,0,0,0
8654,21145,46058,0,0,0
8603,21102,46002,0,0,0
8563,21075,45952,0,0,0
8544,21067,45914,0,0,0
8556,21081,45894,0,0,0
8592,21113,45888,0,0,0
8634,21149,45887,0,0,0
8671,21183,45888,0,0,0
8702,21210,45887,0,0,0
8717,21223,45877,0,0,0
8701,21214,45848,0,0,0
8652,21181,45794,0,0,0
8578,21131,45725,0,0,0
8490,21073,45652,0,0,0
8396,21008,45581,0,0,0
8314,20950,45523,0,0,0
8264,20914,45491,0,0,0
8261,20905,45499,0,0,0
8309,20931,45557,0,0,0
8416,20998,45678,0,0,0
8582,21109,45869,0,0,0
8795,21255,46123,0,0,0
9044,21427,46430,0,0,0
9324,21621,46783,0,0,0
9636,21836,47184,0,0,0
9968,22066,47618,0,0,0
10308,22299,48066,0,0,0
10650,22530,48522,0,0,0
10987,22755,48982,0,0,0
11301,22961,49433,0,0,0
11582,23141,49854,0,0,0
11837,23301,50244,0,0,0
12070,23447,50604,0,0,0
12278,23580,50930,0,0,0
12466,23700,51221,0,0,0
12645,23815,51486,0,0,0
12817,23930,51732,0,0,0
12978,24039,51952,0,0,0
13127,24135,52145,0,0,0
13263,24224,52318,0,0,0
13384,24306,52475,0,0,0
13486,24375,52610,0,0,0
13573,24432,52722,0,0,0
13654,24485,52818,0,0,0
13723,24529,52898,0,0,0
13768,24558,52956,0,0,0
13784,24569,52992,0,0,0
13772,24563,53010,0,0,0
13730,24537,53008,0,0,0
13655,24485,52979,0,0,0
13551,24409,52926,0,0,0
13433,24320,52858,0,0,0
13301,24219,52785,0,0,0
13159,24110,52708,0,0,0
13024,24006,52635,0,0,0
12912,23921,52582,0,0,0
12826,23853,52551,0,0,0
12757,23797,52534,0,0,0
12704,23756,52530,0,0,0
12663,23730,52542,0,0,0
12624,23711,52562,0,0,0
12582,23688,52575,0,0,0
12537,23656,52575,0,0,0
12486,23615,52565,0,0,0
12422,23565,52541,0,0,0
12346,23508,52499,0,0,0
12274,23459,52449,0,0,0
12214,23426,52401,0,0,0
12164,23403,52353,0,0,0
12125,23387,52302,0,0,0
12109,23386,52261,0,0,0
12120,23404,52237,0,0,0
12151,23434,52224,0,0,0
12196,23472,52219,0,0,0
12259,23521,52228,0,0,0
12336,23580,52250,0,0,0
12416,23642,52275,0,0,0
12490,23701,52296,0,0,0
12557,23757,52315,0,0,0
12615,23802,52330,0,0,0
12652,23830,52332,0,0,0
12666,23839,52318,0,0,0
12667,23837,52296,0,0,0
12654,23828,52268,0,0,0
12622,23806,52230,0,0,0
12579,23777,52186,0,0,0
12533,23749,52143,0,0,0
12485,23723,52107,0,0,0
12436,23696,52076,0,0,0
12399,23675,52053,0,0,0
12381,23668,52045,0,0,0
12380,23672,52049,0,0,0
12384,23680,52052,0,0,0
12390,23692,52054,0,0,0
12400,23710,52058,0,0,0
12416,23731,52060,0,0,0
12433,23743,52051,0,0,0
12448,23747,52033,0,0,0
12466,23752,52016,0,0,0
12485,23757,52000,0,0,0
12500,23761,51980,0,0,0
12512,23767,51955,0,0,0
12525,23777,51932,0,0,0
12534,23790,51911,0,0,0
12543,23803,51889,0,0,0
12557,23818,51866,0,0,0
12579,23832,51841,0,0,0
12594,23839,51807,0,0,0
12596,23837,51764,0,0,0
12592,23834,51723,0,0,0
12590,23834,51686,0,0,0
12581,23832,51647,0,0,0
12567,23829,51606,0,0,0
12556,23830,51569,0,0,0
12553,23837,51538,0,0,0
12552,23840,51507,0,0,0
12547,23838,51470,0,0,0
12540,23835,51435,0,0,0
12523,23828,51400,0,0,0
12490,23809,51354,0,0,0
12438,23775,51293,0,0,0
12376,23734,51224,0,0,0
12311,23692,51153,0,0,0
12237,23646,51075,0,0,0
12158,23596,50994,0,0,0
12079,23544,50915,0,0,0
12001,23490,50832,0,0,0
11914,23428,50739,0,0,0
11822,23360,50638,0,0,0
11730,23297,50540,0,0,0
11642,23238,50448,0,0,0
11554,23181,50357,0,0,0
11471,23126,50266,0,0,0
11405,23084,50184,0,0,0
11353,23056,50117,0,0,0
11312,23032,50058,0,0,0
11279,23010,50004,0,0,0
11251,22987,49955,0,0,0
11219,22962,49904,0,0,0
11178,22931,49847,0,0,0
11134,22902,49789,0,0,0
11091,22876,49732,0,0,0
11043,22848,49673,0,0,0
10990,22815,49609,0,0,0
10940,22781,49545,0,0,0
10896,22749,49487,0,0,0
10850,22713,49429,0,0,0
10799,22673,49368,0,0,0
10755,22638,49310,0,0,0
10725,22619,49260,0,0,0
10699,22607,49215,0,0,0
10668,22595,49168,0,0,0
10638,22582,49123,0,0,0
10613,22570,49081,0,0,0
10587,22557,49034,0,0,0
10557,22542,48980,0,0,0
10524,22527,48926,0,0,0
10492,22513,48878,0,0,0
10462,22499,48829,0,0,0
10439,22486,48776,0,0,0
10428,22481,48730,0,0,0
10428,22486,48695,0,0,0
10431,22494,48671,0,0,0
10441,22510,48654,0,0,0
10465,22535,48649,0,0,0
10495,22563,48653,0,0,0
10510,22582,48651,0,0,0
10508,22586,48630,0,0,0
10496,22578,48597,0,0,0
10464,22557,48551,0,0,0
10408,22520,48489,0,0,0
10342,22472,48415,0,0,0
10281,22419,48338,0,0,0
10224,22366,48261,0,0,0
10165,22316,48183,0,0,0
10113,22274,48109,0,0,0
10072,22244,48045,0,0,0
10034,22221,47987,0,0,0
9998,22202,47936,0,0,0
9973,22191,47895,0,0,0
9963,22192,47867,0,0,0
9960,22197,47845,0,0,0
9957,22201,47818,0,0,0
9960,22208,47793,0,0,0
9964,22217,47773,0,0,0
9959,22220,47748,0,0,0
9940,22213,47710,0,0,0
9919,22198,47665,0,0,0
9896,22181,47618,0,0,0
9866,22160,47570,0,0,0
9828,22134,47523,0,0,0
9794,22111,47486,0,0,0
9776,22098,47469,0,0,0
9779,22097,47476,0,0,0
9807,22112,47515,0,0,0
9868,22153,47596,0,0,0
9960,22217,47723,0,0,0
10075,22298,47893,0,0,0
10216,22394,48107,0,0,0
10392,22513,48370,0,0,0
10605,22654,48684,0,0,0
10848,22812,49040,0,0,0
11115,22983,49427,0,0,0
11405,23171,49842,0,0,0
11708,23369,50276,0,0,0
12006,23565,50714,0,0,0
12291,23759,51147,0,0,0
12569,23953,51573,0,0,0
12841,24148,51990,0,0,0
13098,24337,52383,0,0,0
13340,24513,52744,0,0,0
13572,24677,53073,0,0,0
13787,24827,53367,0,0,0
13977,24957,53620,0,0,0
14142,25069,53834,0,0,0
14282,25165,54017,0,0,0
14386,25235,54163,0,0,0
14451,25273,54265,0,0,0
14484,25285,54325,0,0,0
14492,25279,54355,0,0,0
14478,25253,54356,0,0,0
14436,25205,54332,0,0,0
14372,25146,54286,0,0,0
14295,25084,54231,0,0,0
14208,25019,54172,0,0,0
14115,24948,54110,0,0,0
14029,24882,54052,0,0,0
13957,24830,54011,0,0,0
13904,24798,53995,0,0,0
13877,24787,54008,0,0,0
13889,24802,54054,0,0,0
13946,24844,54135,0,0,0
14039,24909,54242,0,0,0
14159,24991,54373,0,0,0
14303,25090,54524,0,0,0
14456,25199,54687,0,0,0
14598,25305,54844,0,0,0
14715,25396,54981,0,0,0
14809,25472,55095,0,0,0
14877,25531,55183,0,0,0
14914,25570,55238,0,0,0
14931,25587,55260,0,0,0
14937,25588,55259,0,0,0
14932,25577,55241,0,0,0
14910,25556,55202,0,0,0
14871,25524,55145,0,0,0
14823,25491,55084,0,0,0
14770,25462,55020,0,0,0
14708,25431,54949,0,0,0
14640,25395,54869,0,0,0
14573,25355,54786,0,0,0
14508,25312,54707,0,0,0
14446,25268,54634,0,0,0
14397,25237,54571,0,0,0
14367,25227,54529,0,0,0
14356,25233,54505,0,0,0
14357,25244,54488,0,0,0
14367,25258,54475,0,0,0
14392,25278,54472,0,0,0
14424,25296,54471,0,0,0
14455,25309,54465,0,0,0
14485,25319,54459,0,0,0
14516,25331,54457,0,0,0
14540,25341,54446,0,0,0
14553,25343,54423,0,0,0
14563,25341,54398,0,0,0
14577,25344,54384,0,0,0
14588,25347,54374,0,0,0
14598,25348,54362,0,0,0
14611,25353,54354,0,0,0
14624,25362,54349,0,0,0
14624,25365,54339,0,0,0
14609,25355,54317,0,0,0
14585,25336,54285,0,0,0
14553,25310,54244,0,0,0
14504,25271,54185,0,0,0
14438,25223,54114,0,0,0
14371,25177,54039,0,0,0
14313,25135,53967,0,0,0
14263,25096,53898,0,0,0
14216,25058,53827,0,0,0
14173,25025,53756,0,0,0
14135,24999,53683,0,0,0
14095,24972,53601,0,0,0
14049,24941,53514,0,0,0
13993,24904,53425,0,0,0
13921,24855,53328,0,0,0
13824,24786,53217,0,0,0
13699,24696,53088,0,0,0
13552,24590,52946,0,0,0
13386,24472,52788,0,0,0
13205,24344,52616,0,0,0
13014,24212,52434,0,0,0
12821,24082,52252,0,0,0
12626,23952,52070,0,0,0
12428,23822,51888,0,0,0
12236,23697,51713,0,0,0
12062,23582,51554,0,0,0
11906,23478,51408,0,0,0
11769,23387,51274,0,0,0
11664,23316,51157,0,0,0
11591,23266,51065,0,0,0
11544,23230,50992,0,0,0
11519,23208,50928,0,0,0
11518,23202,50876,0,0,0
11534,23207,50837,0,0,0
11552,23214,50800,0,0,0
11562,23216,50758,0,0,0
11568,23217,50715,0,0,0
11570,23217,50675,0,0,0
11560,23208,50636,0,0,0
11533,23182,50588,0,0,0
11491,23143,50524,0,0,0
11437,23090,50452,0,0,0
11359,23020,50368,0,0,0
11260,22939,50270,0,0,0
11158,22860,50170,0,0,0
11058,22790,50075,0,0,0
10956,22729,49981,0,0,0
10850,22673,49884,0,0,0
10744,22623,49787,0,0,0
10644,22578,49698,0,0,0
10553,22533,49612,0,0,0
10471,22489,49531,0,0,0
10403,22449,49460,0,0,0
10344,22411,49396,0,0,0
10285,22368,49326,0,0,0
10221,22322,49243,0,0,0
10159,22279,49157,0,0,0
10096,22236,49069,0,0,0
10025,22185,48977,0,0,0
9955,22132,48886,0,0,0
9897,22089,48806,0,0,0
9851,22058,48740,0,0,0
9809,22031,48680,0,0,0
9770,22010,48625,0,0,0
9740,21995,48578,0,0,0
9715,21984,48533,0,0,0
9685,21970,48485,0,0,0
9654,21952,48436,0,0,0
9623,21931,48381,0,0,0
9583,21901,48311,0,0,0
9520,21854,48224,0,0,0
9435,21793,48129,0,0,0
9330,21721,48029,0,0,0
9201,21632,47917,0,0,0
9055,21530,47787,0,0,0
8906,21422,47643,0,0,0
8758,21316,47496,0,0,0
8605,21209,47348,0,0,0
8443,21098,47196,0,0,0
8282,20988,47041,0,0,0
8124,20879,46888,0,0,0
7960,20765,46732,0,0,0
7789,20646,46572,0,0,0
7622,20529,46413,0,0,0
7460,20417,46263,0,0,0
7302,20311,46117,0,0,0
7152,20211,45973,0,0,0
7015,20123,45839,0,0,0
6881,20039,45712,0,0,0
6743,19950,45578,0,0,0
6606,19858,45438,0,0,0
6478,19770,45301,0,0,0
6357,19686,45172,0,0,0
6244,19602,45050,0,0,0
6149,19529,44937,0,0,0
6085,19481,44847,0,0,0
6055,19461,44791,0,0,0
6061,19468,44773,0,0,0
6117,19513,44802,0,0,0
6226,19595,44887,0,0,0
6374,19702,45023,0,0,0
6545,19825,45198,0,0,0
6738,19962,45414,0,0,0
6950,20113,45673,0,0,0
7169,20267,45964,0,0,0
7385,20415,46275,0,0,0
7600,20559,46607,0,0,0
7818,20707,46964,0,0,0
8036,20852,47334,0,0,0
8248,20986,47705,0,0,0
8455,21115,48075,0,0,0
8662,21243,48446,0,0,0
8866,21369,48810,0,0,0
9066,21491,49159,0,0,0
9270,21617,49497,0,0,0
9477,21750,49827,0,0,0
9674,21885,50144,0,0,0
9857,22013,50433,0,0,0
10027,22129,50689,0,0,0
10175,22231,50907,0,0,0
10292,22309,51082,0,0,0
10374,22362,51216,0,0,0
10431,22396,51313,0,0,0
10462,22414,51375,0,0,0
10459,22412,51405,0,0,0
10430,22392,51407,0,0,0
10398,22371,51399,0,0,0
10373,22355,51388,0,0,0
10339,22332,51367,0,0,0
10289,22297,51332,0,0,0
10230,22255,51293,0,0,0
10165,22211,51256,0,0,0
10089,22161,51216,0,0,0
10008,22105,51173,0,0,0
9931,22053,51136,0,0,0
9861,22007,51107,0,0,0
9799,21967,51084,0,0,0
9755,21935,51070,0,0,0
9733,21920,51073,0,0,0
9727,21921,51094,0,0,0
9730,21927,51125,0,0,0
9743,21934,51162,0,0,0
9768,21948,51204,0,0,0
9793,21965,51244,0,0,0
9811,21979,51274,0,0,0
9821,21988,51298,0,0,0
9822,21991,51309,0,0,0
9807,21978,51295,0,0,0
9770,21947,51252,0,0,0
9717,21905,51184,0,0,0
9654,21859,51105,0,0,0
9575,21806,51015,0,0,0
9480,21743,50912,0,0,0
9381,21677,50800,0,0,0
9289,21614,50686,0,0,0
9202,21558,50575,0,0,0
9121,21510,50469,0,0,0
9053,21472,50375,0,0,0
9000,21446,50296,0,0,0
8958,21425,50230,0,0,0
8924,21406,50172,0,0,0
8899,21390,50123,0,0,0
8875,21375,50082,0,0,0
8846,21357,50046,0,0,0
8814,21339,50013,0,0,0
8783,21326,49989,0,0,0
8757,21313,49976,0,0,0
8733,21298,49967,0,0,0
8716,21283,49960,0,0,0
8713,21274,49957,0,0,0
8721,21274,49961,0,0,0
8734,21279,49963,0,0,0
8750,21287,49962,0,0,0
8771,21298,49961,0,0,0
8788,21307,49956,0,0,0
8799,21313,49941,0,0,0
8807,21317,49920,0,0,0
8809,21321,49896,0,0,0
8793,21319,49867,0,0,0
8755,21302,49825,0,0,0
8706,21271,49773,0,0,0
8655,21230,49716,0,0,0
8601,21177,49653,0,0,0
8535,21119,49577,0,0,0
8458,21069,49491,0,0,0
8377,21021,49407,0,0,0
8286,20961,49318,0,0,0
8180,20890,49218,0,0,0
8070,20822,49116,0,0,0
7970,20764,49018,0,0,0
7875,20713,48919,0,0,0
7787,20667,48822,0,0,0
7718,20636,48735,0,0,0
7672,20624,48661,0,0,0
7645,20626,48595,0,0,0
7635,20633,48538,0,0,0
7642,20645,48492,0,0,0
7663,20660,48456,0,0,0
7691,20678,48426,0,0,0
7724,20698,48402,0,0,0
7766,20722,48385,0,0,0
7812,20750,48372,0,0,0
7846,20772,48354,0,0,0
7860,20780,48333,0,0,0
7862,20781,48310,0,0,0
7852,20773,48278,0,0,0
7819,20746,48225,0,0,0
7763,20701,48151,0,0,0
7690,20641,48063,0,0,0
7594,20567,47960,0,0,0
7478,20480,47845,0,0,0
7355,20390,47728,0,0,0
7247,20308,47623,0,0,0
7162,20243,47537,0,0,0
7094,20190,47463,0,0,0
7040,20151,47401,0,0,0
7007,20134,47360,0,0,0
6990,20138,47338,0,0,0
6981,20146,47320,0,0,0
6984,20157,47305,0,0,0
7003,20173,47296,0,0,0
7030,20188,47291,0,0,0
7051,20198,47280,0,0,0
7068,20206,47263,0,0,0
7084,20215,47243,0,0,0
7092,20219,47217,0,0,0
7088,20215,47182,0,0,0
7077,20209,47147,0,0,0
7062,20201,47114,0,0,0
7038,20187,47078,0,0,0
7008,20168,47035,0,0,0
6983,20155,46992,0,0,0
6968,20146,46956,0,0,0
6956,20139,46925,0,0,0
6944,20136,46899,0,0,0
6939,20141,46879,0,0,0
6941,20152,46863,0,0,0
6949,20166,46849,0,0,0
6964,20185,46838,0,0,0
6997,20213,46837,0,0,0
7051,20254,46849,0,0,0
7119,20299,46868,0,0,0
7190,20342,46887,0,0,0
7261,20382,46906,0,0,0
7323,20418,46922,0,0,0
7367,20446,46929,0,0,0
7387,20461,46920,0,0,0
7386,20464,46897,0,0,0
7366,20455,46860,0,0,0
7331,20433,46809,0,0,0
7283,20402,46746,0,0,0
7233,20368,46682,0,0,0
7186,20332,46623,0,0,0
7142,20300,46569,0,0,0
7100,20269,46515,0,0,0
7060,20238,46462,0,0,0
7020,20205,46405,0,0,0
6981,20173,46348,0,0,0
6953,20153,46300,0,0,0
6944,20147,46266,0,0,0
6952,20153,46238,0,0,0
6973,20166,46210,0,0,0
7011,20189,46189,0,0,0
7067,20226,46189,0,0,0
7135,20270,46207,0,0,0
7212,20321,46231,0,0,0
7298,20382,46266,0,0,0
7393,20450,46317,0,0,0
7483,20515,46375,0,0,0
7563,20568,46434,0,0,0
7643,20618,46503,0,0,0
7730,20671,46592,0,0,0
7822,20729,46701,0,0,0
7921,20790,46832,0,0,0
8038,20861,47000,0,0,0
8185,20954,47220,0,0,0
8363,21068,47489,0,0,0
8573,21202,47802,0,0,0
8823,21364,48167,0,0,0
9109,21552,48579,0,0,0
9419,21759,49023,0,0,0
9756,21989,49494,0,0,0
10129,22246,49995,0,0,0
10531,22524,50515,0,0,0
10944,22807,51034,0,0,0
11352,23085,51534,0,0,0
11748,23357,52012,0,0,0
12119,23612,52457,0,0,0
12448,23836,52854,0,0,0
12727,24027,53197,0,0,0
12965,24187,53491,0,0,0
13164,24317,53742,0,0,0
13324,24417,53946,0,0,0
13454,24493,54109,0,0,0
13566,24559,54242,0,0,0
13661,24617,54347,0,0,0
13738,24663,54425,0,0,0
13804,24701,54483,0,0,0
13871,24742,54537,0,0,0
13942,24791,54591,0,0,0
14016,24844,54643,0,0,0
14093,24901,54693,0,0,0
14176,24965,54748,0,0,0
14263,25031,54809,0,0,0
14351,25097,54874,0,0,0
14446,25169,54951,0,0,0
14548,25249,55048,0,0,0
14645,25324,55154,0,0,0
14734,25392,55254,0,0,0
14818,25455,55348,0,0,0
14901,25511,55438,0,0,0
14979,25556,55526,0,0,0
15049,25593,55609,0,0,0
15108,25626,55687,0,0,0
15144,25651,55752,0,0,0
15150,25655,55792,0,0,0
15126,25636,55799,0,0,0
15075,25596,55774,0,0,0
15006,25542,55721,0,0,0
14923,25475,55637,0,0,0
14825,25394,55521,0,0,0
14711,25304,55387,0,0,0
14585,25206,55244,0,0,0
14452,25109,55097,0,0,0
