green_channel,red_channel,ir_channel,Anomaly_ch0
11453,51441,30473,0
11493,51470,30521,0
11533,51493,30565,0
11573,51514,30612,0
11611,51535,30665,0
11648,51559,30721,0
11688,51589,30779,0
11732,51627,30841,0
11781,51667,30907,0
11828,51706,30972,0
11872,51745,31035,0
11915,51781,31096,0
11953,51814,31150,0
11985,51840,31195,0
12011,51861,31229,0
12031,51877,31258,0
12044,51886,31282,0
12050,51889,31298,0
12052,51888,31309,0
12055,51889,31317,0
12061,51890,31323,0
12071,51890,31328,0
12085,51889,31334,0
12100,51890,31341,0
12109,51888,31348,0
12114,51884,31349,0
12115,51881,31346,0
12116,51882,31342,0
12116,51881,31340,0
12116,51882,31341,0
12123,51889,31349,0
12137,51902,31366,0
12154,51917,31385,0
12176,51931,31403,0
12200,51947,31419,0
12221,51964,31435,0
12237,51978,31450,0
12249,51985,31463,0
12257,51987,31472,0
12261,51989,31479,0
12259,51988,31482,0
12254,51988,31481,0
12250,51989,31475,0
12246,51990,31467,0
12239,51987,31454,0
12227,51979,31435,0
12216,51970,31413,0
12203,51960,31391,0
12187,51949,31365,0
12171,51935,31335,0
12158,51921,31305,0
12141,51907,31275,0
12121,51895,31244,0
12102,51886,31211,0
12086,51879,31181,0
12071,51871,31152,0
12055,51858,31119,0
12039,51845,31087,0
12024,51833,31058,0
12006,51818,31031,0
11987,51801,31000,0
11968,51781,30968,0
11950,51760,30938,0
11927,51741,30907,0
11902,51720,30871,0
11878,51698,30834,0
11860,51679,30800,0
11846,51664,30769,0
11836,51653,30739,0
11831,51647,30711,0
11828,51643,30686,0
11823,51639,30661,0
11816,51634,30632,0
11808,51629,30597,0
11799,51622,30562,0
11786,51609,30527,0
11768,51592,30491,0
11747,51575,30455,0
11726,51559,30424,0
11707,51541,30395,0
11692,51524,30363,0
11677,51510,30330,0
11664,51498,30301,0
11655,51487,30277,0
11650,51477,30254,0
11648,51467,30230,0
11644,51458,30206,0
11635,51448,30180,0
11622,51434,30150,0
11607,51420,30119,0
11590,51407,30090,0
11573,51394,30062,0
11557,51380,30031,0
11542,51366,29999,0
11525,51349,29971,0
11506,51329,29941,0
11490,51309,29909,0
11475,51292,29874,0
11456,51277,29836,0
11433,51263,29796,0
11405,51245,29757,0
11374,51224,29719,0
11337,51201,29679,0
11293,51177,29636,0
11247,51153,29590,0
11201,51129,29545,0
11154,51104,29501,0
11109,51080,29458,0
11073,51057,29416,0
11041,51035,29375,0
11008,51015,29333,0
10974,50993,29289,0
10940,50968,29243,0
10906,50940,29199,0
10870,50909,29158,0
10835,50880,29119,0
10805,50855,29084,0
10785,50840,29059,0
10775,50834,29046,0
10776,50840,29047,0
10792,50855,29069,0
10822,50879,29112,0
10862,50912,29174,0
10910,50952,29252,0
10965,51002,29344,0
11029,51059,29453,0
11099,51121,29575,0
11176,51189,29709,0
11262,51266,29855,0
11352,51346,30010,0
11438,51424,30163,0
11518,51498,30308,0
11594,51567,30442,0
11664,51629,30567,0
11726,51680,30680,0
11781,51722,30778,0
11831,51757,30866,0
11871,51787,30944,0
11902,51813,31013,0
11929,51838,31070,0
11955,51862,31120,0
11979,51885,31164,0
12001,51906,31204,0
12025,51926,31240,0
12053,51947,31275,0
12079,51967,31311,0
12101,51985,31344,0
12120,52002,31373,0
12140,52019,31400,0
12158,52031,31427,0
12173,52038,31450,0
12189,52042,31474,0
12208,52050,31503,0
12227,52062,31537,0
12248,52077,31572,0
12273,52095,31612,0
12300,52115,31657,0
12327,52134,31705,0
12354,52157,31750,0
12386,52183,31793,0
12423,52212,31838,0
12458,52238,31880,0
12489,52259,31915,0
12515,52277,31942,0
12537,52292,31963,0
12549,52301,31974,0
12556,52303,31969,0
12561,52297,31952,0
12562,52291,31935,0
12559,52284,31920,0
12558,52279,31903,0
12561,52275,31885,0
12565,52272,31875,0
12569,52274,31875,0
12581,52284,31883,0
12601,52300,31898,0
12626,52318,31916,0
12653,52335,31933,0
12683,52349,31947,0
12712,52362,31962,0
12737,52374,31979,0
12757,52383,31992,0
12774,52385,31999,0
12789,52384,32002,0
12802,52380,32001,0
12809,52371,31997,0
12816,52361,31993,0
12826,52356,31992,0
12838,52355,31997,0
12850,52356,32000,0
12863,52357,32000,0
12873,52357,32000,0
12875,52357,32000,0
12873,52357,31999,0
12873,52357,31995,0
12872,52357,31991,0
12867,52355,31984,0
12861,52351,31972,0
12855,52347,31955,0
12848,52344,31937,0
12838,52338,31917,0
12826,52329,31892,0
12815,52320,31864,0
12805,52309,31834,0
12791,52296,31806,0
12775,52280,31779,0
12761,52265,31752,0
12749,52253,31726,0
12736,52241,31701,0
12723,52230,31673,0
12707,52218,31642,0
12690,52201,31611,0
12672,52180,31578,0
12653,52155,31545,0
12634,52133,31511,0
12614,52115,31483,0
12593,52099,31457,0
12573,52084,31429,0
12557,52074,31401,0
12545,52068,31374,0
12534,52061,31347,0
12526,52054,31315,0
12519,52046,31284,0
12512,52036,31254,0
12504,52025,31222,0
12497,52017,31189,0
12490,52011,31159,0
12480,51999,31131,0
12466,51982,31101,0
12452,51961,31068,0
12441,51941,31037,0
12428,51924,31008,0
12414,51909,30980,0
12401,51895,30952,0
12390,51883,30926,0
12380,51870,30901,0
12369,51855,30873,0
12355,51840,30845,0
12338,51824,30818,0
12319,51807,30790,0
12300,51789,30758,0
12283,51772,30726,0
12264,51756,30697,0
12241,51739,30670,0
12219,51723,30642,0
12200,51708,30612,0
12180,51693,30580,0
12158,51681,30547,0
12139,51671,30517,0
12125,51667,30489,0
12113,51665,30464,0
12105,51662,30437,0
12099,51657,30405,0
12092,51651,30370,0
12082,51642,30332,0
12069,51628,30288,0
12053,51611,30241,0
12037,51594,30197,0
12017,51573,30156,0
11992,51548,30114,0
11964,51523,30073,0
11935,51501,30033,0
11904,51482,29993,0
11872,51463,29955,0
11842,51443,29916,0
11811,51423,29876,0
11782,51401,29836,0
11755,51378,29796,0
11735,51358,29763,0
11723,51346,29740,0
11717,51339,29727,0
11713,51335,29723,0
11720,51336,29733,0
11740,51347,29762,0
11770,51368,29808,0
11808,51399,29868,0
11855,51441,29945,0
11912,51492,30046,0
11979,51552,30168,0
12058,51621,30304,0
12146,51697,30453,0
12243,51778,30613,0
12343,51860,30776,0
12444,51939,30936,0
12542,52015,31095,0
12636,52089,31253,0
12726,52158,31401,0
12810,52221,31533,0
12886,52274,31648,0
12954,52320,31751,0
13011,52358,31840,0
13060,52390,31915,0
13101,52421,31979,0
13136,52451,32037,0
13170,52478,32092,0
13204,52502,32143,0
13238,52522,32190,0
13269,52541,32234,0
13297,52559,32272,0
13322,52578,32306,0
13348,52597,32341,0
13375,52616,32382,0
13405,52632,32422,0
13438,52651,32459,0
13473,52676,32498,0
13511,52703,32543,0
13546,52728,32589,0
13579,52750,32634,0
13608,52774,32684,0
13631,52800,32738,0
13654,52827,32790,0
13681,52859,32845,0
13710,52894,32904,0
13736,52930,32961,0
13760,52963,33011,0
13784,52995,33053,0
13808,53024,33088,0
13832,53047,33116,0
13854,53063,33134,0
13875,53078,33148,0
13893,53090,33159,0
13905,53096,33166,0
13910,53096,33165,0
13910,53091,33162,0
13908,53084,33163,0
13903,53076,33166,0
13899,53068,33167,0
13900,53063,33172,0
13908,53064,33182,0
13920,53070,33193,0
13935,53078,33202,0
13949,53086,33210,0
13962,53096,33220,0
13972,53105,33228,0
13979,53109,33234,0
13983,53107,33240,0
13985,53100,33247,0
13985,53087,33253,0
13985,53075,33256,0
13986,53066,33257,0
13987,53059,33257,0
13987,53053,33254,0
13987,53048,33248,0
13985,53041,33241,0
13977,53031,33228,0
13962,53018,33211,0
13946,53004,33195,0
13929,52991,33180,0
13908,52977,33163,0
13884,52963,33146,0
13864,52951,33128,0
13845,52941,33110,0
13822,52928,33088,0
13797,52912,33061,0
13770,52892,33030,0
13740,52867,32997,0
13704,52838,32961,0
13662,52806,32922,0
13618,52777,32887,0
13576,52751,32859,0
13534,52729,32834,0
13494,52713,32808,0
13458,52699,32779,0
13422,52684,32748,0
13383,52666,32717,0
13342,52646,32681,0
13302,52623,32641,0
13262,52599,32602,0
13220,52575,32562,0
13177,52556,32519,0
13135,52542,32477,0
13095,52532,32445,0
13054,52522,32419,0
13015,52512,32396,0
12979,52504,32374,0
12946,52498,32355,0
12913,52492,32334,0
12880,52486,32309,0
12850,52480,32284,0
12820,52471,32257,0
12790,52459,32226,0
12761,52447,32190,0
12732,52435,32154,0
12703,52421,32118,0
12675,52407,32081,0
12649,52391,32043,0
12625,52371,32005,0
12600,52350,31968,0
12576,52329,31931,0
12554,52308,31891,0
12528,52287,31851,0
12498,52264,31808,0
12466,52239,31761,0
12431,52214,31711,0
12398,52190,31661,0
12364,52167,31612,0
12332,52148,31563,0
12305,52134,31517,0
12278,52121,31478,0
12251,52103,31441,0
12221,52083,31401,0
12190,52062,31361,0
12158,52041,31323,0
12123,52023,31285,0
12090,52007,31246,0
12059,51993,31207,0
12027,51976,31173,0
11994,51959,31138,0
11959,51943,31099,0
11924,51928,31056,0
11888,51914,31010,0
11851,51897,30958,0
11812,51875,30899,0
11770,51849,30840,0
11726,51820,30782,0
11681,51788,30726,0
11642,51758,30673,0
11607,51728,30627,0
11576,51699,30591,0
11553,51674,30563,0
11542,51656,30549,0
11543,51649,30554,0
11554,51651,30580,0
11578,51665,30624,0
11616,51691,30686,0
11665,51728,30764,0
11723,51776,30858,0
11789,51834,30965,0
11867,51900,31088,0
11954,51973,31227,0
12047,52053,31374,0
12143,52134,31523,0
12238,52212,31669,0
12330,52285,31815,0
12414,52352,31955,0
12488,52412,32085,0
12555,52464,32201,0
12614,52511,32309,0
12668,52555,32406,0
12723,52594,32491,0
12781,52629,32565,0
12833,52659,32633,0
12874,52683,32689,0
12905,52704,32732,0
12933,52724,32767,0
12954,52743,32795,0
12964,52756,32817,0
12969,52767,32836,0
12979,52779,32854,0
12992,52791,32876,0
13005,52801,32898,0
13020,52812,32921,0
13039,52825,32946,0
13060,52840,32975,0
13082,52858,33007,0
13106,52874,33038,0
13133,52889,33068,0
13157,52902,33101,0
13175,52914,33135,0
13189,52926,33169,0
13202,52941,33200,0
13211,52955,33222,0
13215,52965,33233,0
13220,52974,33239,0
13227,52981,33243,0
13228,52982,33242,0
13221,52979,33236,0
13216,52977,33225,0
13215,52977,33211,0
13212,52976,33198,0
13208,52976,33182,0
13206,52978,33167,0
13208,52984,33156,0
13218,52991,33152,0
13231,52993,33146,0
13242,52990,33140,0
13256,52987,33143,0
13276,52986,33152,0
13299,52989,33163,0
13323,52996,33170,0
13345,53005,33178,0
13359,53010,33186,0
13369,53012,33196,0
13381,53015,33210,0
13395,53018,33226,0
13409,53022,33240,0
13424,53027,33249,0
13442,53033,33255,0
13464,53041,33262,0
13483,53049,33263,0
13495,53052,33256,0
13502,53052,33243,0
13502,53049,33227,0
13497,53042,33206,0
13489,53030,33182,0
13481,53015,33156,0
13473,52998,33130,0
13464,52980,33102,0
13457,52965,33075,0
13454,52955,33050,0
13450,52946,33027,0
13444,52937,33003,0
13436,52928,32976,0
13426,52921,32947,0
13415,52910,32916,0
13404,52894,32878,0
13392,52883,32840,0
13381,52876,32806,0
13369,52867,32776,0
13357,52852,32744,0
13344,52833,32713,0
13330,52814,32683,0
13314,52798,32655,0
13298,52785,32627,0
13288,52776,32600,0
13283,52771,32576,0
13279,52767,32551,0
13274,52761,32524,0
13269,52752,32492,0
13264,52742,32460,0
13256,52728,32430,0
13243,52711,32400,0
13228,52695,32371,0
13213,52680,32345,0
13195,52666,32319,0
13175,52650,32291,0
13154,52636,32262,0
13133,52622,32234,0
13114,52609,32208,0
13100,52597,32183,0
13091,52588,32159,0
13084,52581,32137,0
13076,52576,32113,0
13065,52570,32085,0
13051,52561,32055,0
13036,52549,32024,0
13017,52532,31990,0
12995,52512,31954,0
12970,52492,31919,0
12946,52474,31890,0
12923,52458,31866,0
12901,52445,31840,0
12882,52431,31813,0
12862,52414,31782,0
12843,52393,31742,0
12824,52367,31693,0
12807,52342,31641,0
12791,52322,31593,0
12775,52307,31550,0
12759,52297,31512,0
12747,52291,31479,0
12735,52284,31450,0
12716,52273,31419,0
12690,52257,31385,0
12657,52238,31351,0
12616,52212,31311,0
12570,52179,31262,0
12526,52139,31207,0
12484,52098,31152,0
12443,52059,31099,0
12406,52025,31050,0
12376,51999,31009,0
12352,51984,30981,0
12334,51977,30968,0
12325,51978,30967,0
12330,51988,30978,0
12348,52008,31008,0
12376,52036,31058,0
12414,52071,31128,0
12465,52120,31220,0
12523,52178,31331,0
12591,52242,31460,0
12670,52313,31600,0
12759,52389,31750,0
12850,52466,31907,0
12940,52542,32064,0
13031,52616,32220,0
13125,52690,32375,0
13218,52760,32523,0
13303,52824,32658,0
13379,52880,32777,0
13447,52931,32886,0
13508,52975,32991,0
13562,53013,33089,0
13610,53050,33177,0
13655,53085,33253,0
13696,53116,33320,0
13731,53144,33379,0
13762,53172,33431,0
13793,53200,33476,0
13823,53226,33515,0
13851,53248,33547,0
13880,53265,33578,0
13909,53279,33613,0
13933,53292,33650,0
13954,53307,33689,0
13980,53329,33733,0
14013,53359,33786,0
14048,53392,33847,0
14080,53426,33907,0
14113,53461,33962,0
14147,53497,34015,0
14183,53534,34068,0
14220,53565,34117,0
14256,53590,34162,0
14286,53608,34204,0
14310,53621,34240,0
14328,53631,34269,0
14341,53636,34293,0
14353,53640,34314,0
14362,53643,34330,0
14367,53647,34339,0
14375,53656,34345,0
14384,53669,34349,0
14390,53677,34351,0
14390,53678,34349,0
14388,53677,34349,0
14386,53678,34350,0
14384,53680,34351,0
14385,53682,34351,0
14390,53684,34352,0
14399,53685,34357,0
14412,53685,34362,0
14429,53688,34367,0
14449,53698,34379,0
14472,53711,34396,0
14495,53722,34409,0
14520,53732,34419,0
14543,53741,34429,0
14561,53747,34440,0
14573,53749,34449,0
14581,53751,34457,0
14587,53757,34467,0
14589,53761,34474,0
14586,53760,34472,0
14583,53754,34466,0
14583,53748,34458,0
14581,53739,34446,0
14577,53724,34425,0
14572,53707,34399,0
14569,53693,34374,0
14566,53683,34351,0
14565,53676,34324,0
14564,53666,34294,0
14560,53654,34264,0
14546,53640,34233,0
14527,53623,34198,0
14509,53605,34162,0
14491,53584,34127,0
14469,53562,34094,0
14446,53541,34060,0
14426,53524,34028,0
14408,53509,33997,0
14387,53495,33966,0
14366,53479,33933,0
14348,53461,33901,0
14329,53444,33871,0
14309,53429,33840,0
14289,53414,33807,0
14271,53399,33774,0
14255,53382,33745,0
14241,53367,33717,0
14231,53357,33691,0
14225,53349,33667,0
14220,53341,33647,0
14210,53331,33622,0
14196,53316,33591,0
14177,53299,33556,0
14151,53279,33520,0
14120,53257,33482,0
14086,53232,33440,0
14053,53210,33399,0
14020,53193,33362,0
13992,53178,33329,0
13969,53165,33299,0
13946,53152,33274,0
13920,53137,33251,0
13891,53116,33222,0
13863,53091,33183,0
13837,53067,33139,0
13811,53043,33092,0
13784,53018,33042,0
13758,52995,32992,0
13732,52975,32950,0
13705,52955,32914,0
13683,52935,32881,0
13667,52917,32849,0
13653,52901,32819,0
13634,52886,32790,0
13614,52871,32758,0
13593,52856,32724,0
13568,52837,32689,0
13539,52813,32651,0
13505,52785,32608,0
13472,52757,32563,0
13439,52733,32520,0
13404,52713,32479,0
13371,52697,32435,0
13343,52684,32394,0
13317,52671,32357,0
13289,52656,32316,0
13258,52637,32268,0
13227,52612,32216,0
13191,52581,32162,0
13152,52548,32106,0
13110,52514,32050,0
13069,52483,31997,0
13032,52456,31949,0
12999,52434,31903,0
12972,52415,31857,0
12949,52399,31818,0
12929,52386,31786,0
12911,52376,31757,0
12899,52374,31734,0
12894,52377,31726,0
12896,52385,31735,0
12909,52398,31762,0
12936,52420,31812,0
12976,52454,31886,0
13028,52499,31982,0
13091,52554,32095,0
13165,52618,32224,0
13250,52687,32366,0
13342,52758,32515,0
13438,52828,32664,0
13532,52898,32814,0
13622,52968,32965,0
13707,53034,33114,0
13787,53094,33253,0
13862,53151,33382,0
13933,53207,33508,0
13998,53262,33626,0
14058,53314,33732,0
14116,53363,33827,0
14168,53404,33911,0
14212,53436,33979,0
14248,53456,34032,0
14277,53468,34076,0
14301,53475,34114,0
14321,53479,34147,0
14339,53485,34176,0
14358,53500,34205,0
14381,53526,34234,0
14407,53556,34266,0
14433,53587,34301,0
14460,53619,34340,0
14488,53650,34384,0
14516,53678,34430,0
14545,53703,34476,0
14577,53728,34523,0
14612,53750,34569,0
14641,53769,34608,0
14665,53786,34646,0
14686,53805,34689,0
14704,53823,34735,0
14722,53839,34778,0
14739,53853,34816,0
14753,53869,34852,0
14764,53881,34881,0
14770,53887,34898,0
14772,53888,34907,0
14771,53889,34911,0
14767,53892,34911,0
14758,53892,34904,0
14749,53890,34891,0
14741,53885,34876,0
14733,53877,34857,0
14724,53866,34838,0
14717,53858,34823,0
14714,53852,34813,0
14714,53849,34806,0
14717,53848,34797,0
14721,53853,34792,0
14729,53862,34794,0
14742,53870,34799,0
14757,53876,34802,0
14772,53881,34805,0
14786,53885,34810,0
14796,53883,34813,0
14802,53876,34812,0
14804,53869,34808,0
14802,53862,34804,0
14797,53856,34798,0
14792,53853,34789,0
14790,53850,34780,0
14788,53847,34772,0
14784,53842,34760,0
14783,53837,34743,0
14784,53832,34726,0
14782,53825,34707,0
14776,53815,34683,0
14764,53802,34654,0
14745,53783,34623,0
14718,53762,34592,0
14688,53742,34563,0
14658,53725,34535,0
14625,53710,34508,0
14593,53693,34477,0
14561,53671,34438,0
14530,53645,34392,0
14501,53619,34346,0
14469,53594,34301,0
14435,53569,34253,0
14402,53542,34205,0
14369,53514,34162,0
14336,53489,34125,0
14301,53464,34089,0
14268,53441,34055,0
14237,53421,34023,0
14206,53404,33991,0
14177,53387,33953,0
14150,53372,33911,0
14120,53357,33864,0
14085,53338,33813,0
14044,53314,33757,0
14000,53289,33703,0
13956,53265,33654,0
13912,53241,33610,0
13869,53217,33568,0
13830,53197,33532,0
13793,53179,33497,0
13756,53159,33460,0
13718,53136,33417,0
13679,53114,33373,0
13641,53092,33329,0
13604,53068,33286,0
13571,53045,33246,0
13540,53025,33212,0
13507,53008,33184,0
13471,52992,33159,0
13438,52980,33130,0
13407,52972,33100,0
13373,52965,33066,0
13338,52954,33027,0
13302,52942,32983,0
13266,52929,32942,0
13227,52911,32905,0
13189,52889,32865,0
13155,52866,32825,0
13125,52848,32792,0
13096,52835,32760,0
13068,52827,32724,0
13041,52821,32685,0
13013,52816,32648,0
12977,52804,32611,0
12936,52786,32568,0
12896,52763,32518,0
12859,52738,32470,0
12819,52713,32422,0
12778,52688,32373,0
12735,52664,32327,0
12694,52644,32284,0
12655,52626,32240,0
12619,52610,32194,0
12587,52595,32148,0
12555,52579,32103,0
12519,52557,32055,0
12478,52529,31999,0
12434,52499,31939,0
12388,52468,31880,0
12340,52439,31826,0
12293,52412,31774,0
12250,52388,31724,0
12210,52368,31679,0
12169,52352,31637,0
12129,52339,31599,0
12091,52325,31564,0
12055,52310,31531,0
12021,52294,31499,0
11992,52280,31472,0
11972,52270,31456,0
11959,52266,31458,0
11957,52271,31480,0
11968,52289,31524,0
11995,52322,31590,0
12036,52371,31679,0
12087,52431,31789,0
12147,52499,31918,0
12215,52572,32060,0
12285,52649,32211,0
12357,52725,32360,0
12433,52795,32503,0
12511,52860,32642,0
12587,52918,32774,0
12660,52969,32894,0
12730,53020,33007,0
12797,53069,33114,0
12858,53112,33210,0
12908,53149,33294,0
12952,53184,33367,0
12994,53216,33429,0
13029,53242,33479,0
13055,53260,33518,0
13074,53274,33549,0
13088,53287,33576,0
13097,53301,33600,0
13106,53320,33626,0
13121,53341,33653,0
13142,53363,33684,0
13162,53386,33716,0
13179,53409,33744,0
13194,53429,33768,0
13206,53444,33792,0
13216,53459,33816,0
13227,53477,33844,0
13242,53500,33880,0
13260,53526,33925,0
13276,53550,33971,0
13292,53573,34016,0
13308,53594,34059,0
13324,53611,34096,0
13338,53625,34123,0
13349,53637,34138,0
13356,53645,34146,0
13358,53647,34148,0
13356,53644,34145,0
13352,53641,34141,0
13347,53641,34141,0
13342,53638,34140,0
13336,53629,34133,0
13332,53617,34120,0
13331,53607,34106,0
13329,53599,34091,0
13323,53590,34073,0
13314,53580,34052,0
13302,53571,34034,0
13287,53563,34020,0
13275,53556,34010,0
13270,53553,34006,0
13272,53556,34013,0
13277,53564,34024,0
13287,53571,34030,0
13300,53577,34033,0
13315,53582,34034,0
13324,53587,34034,0
13331,53593,34031,0
13342,53598,34027,0
13354,53603,34024,0
13364,53606,34019,0
13372,53606,34014,0
13376,53604,34009,0
13375,53598,34003,0
13369,53587,33994,0
13357,53573,33978,0
13339,53555,33958,0
13314,53536,33935,0
13285,53518,33912,0
13256,53502,33885,0
13232,53487,33853,0
13211,53471,33819,0
13193,53453,33783,0
13176,53433,33746,0
13161,53413,33707,0
13146,53393,33664,0
13131,53370,33616,0
13115,53346,33568,0
13101,53325,33525,0
13087,53302,33484,0
13070,53280,33443,0
13052,53261,33402,0
13035,53246,33362,0
13018,53230,33321,0
12999,53212,33282,0
12981,53198,33247,0
12964,53191,33217,0
12948,53184,33189,0
12930,53174,33158,0
12912,53162,33127,0
12893,53149,33100,0
12872,53134,33077,0
12851,53120,33054,0
12834,53107,33031,0
12818,53093,33010,0
12801,53078,32991,0
12783,53063,32968,0
12764,53047,32941,0
12745,53027,32913,0
12724,53006,32880,0
12700,52984,32841,0
12675,52960,32800,0
12650,52936,32762,0
12627,52912,32726,0
12606,52893,32690,0
12589,52878,32656,0
12575,52867,32624,0
12556,52857,32591,0
12533,52845,32555,0
12510,52832,32515,0
12488,52817,32473,0
12464,52799,32429,0
12437,52775,32383,0
12407,52750,32337,0
12374,52724,32292,0
12340,52699,32244,0
12308,52676,32197,0
12275,52654,32153,0
12237,52630,32115,0
12203,52606,32081,0
12174,52584,32051,0
12150,52562,32023,0
12125,52541,31993,0
12099,52522,31956,0
12075,52507,31912,0
12052,52492,31865,0
12026,52476,31816,0
