green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
24382,21414,37190,0,0,0
24551,21547,37446,0,0,0
24732,21678,37706,0,0,0
24933,21822,37985,0,0,0
25130,21975,38280,0,0,0
25306,22117,38564,0,0,0
25482,22245,38828,0,0,0
25666,22375,39093,0,0,0
25841,22507,39358,0,0,0
25995,22624,39600,0,0,0
26145,22726,39821,0,0,0
26291,22828,40038,0,0,0
26413,22924,40244,0,0,0
26508,22997,40412,0,0,0
26594,23051,40546,0,0,0
26675,23106,40669,0,0,0
26734,23154,40778,0,0,0
26774,23184,40853,0,0,0
26816,23204,40905,0,0,0
26854,23232,40960,0,0,0
26868,23252,41002,0,0,0
26864,23251,41011,0,0,0
26866,23244,41005,0,0,0
26873,23248,41004,0,0,0
26862,23250,40996,0,0,0
26834,23232,40967,0,0,0
26806,23206,40929,0,0,0
26779,23186,40899,0,0,0
26745,23164,40869,0,0,0
26711,23132,40825,0,0,0
26687,23104,40781,0,0,0
26662,23090,40751,0,0,0
26621,23071,40715,0,0,0
26578,23039,40663,0,0,0
26553,23011,40615,0,0,0
26528,22991,40579,0,0,0
26493,22971,40539,0,0,0
26467,22947,40493,0,0,0
26458,22934,40460,0,0,0
26449,22933,40445,0,0,0
26428,22925,40426,0,0,0
26408,22905,40394,0,0,0
26402,22892,40369,0,0,0
26394,22891,40354,0,0,0
26369,22881,40327,0,0,0
26345,22859,40289,0,0,0
26327,22843,40257,0,0,0
26299,22830,40229,0,0,0
26261,22808,40186,0,0,0
26233,22780,40130,0,0,0
26221,22762,40086,0,0,0
26207,22752,40054,0,0,0
26183,22737,40016,0,0,0
26162,22719,39976,0,0,0
26148,22708,39949,0,0,0
26122,22696,39926,0,0,0
26090,22674,39889,0,0,0
26072,22655,39856,0,0,0
26070,22654,39849,0,0,0
26066,22659,39856,0,0,0
26057,22657,39851,0,0,0
26058,22656,39844,0,0,0
26067,22667,39854,0,0,0
26071,22681,39870,0,0,0
26073,22687,39873,0,0,0
26092,22698,39880,0,0,0
26117,22720,39902,0,0,0
26126,22735,39920,0,0,0
26126,22732,39916,0,0,0
26141,22732,39914,0,0,0
26160,22745,39928,0,0,0
26161,22754,39936,0,0,0
26156,22747,39927,0,0,0
26157,22740,39919,0,0,0
26150,22738,39921,0,0,0
26128,22728,39914,0,0,0
26109,22709,39893,0,0,0
26101,22695,39878,0,0,0
26081,22689,39873,0,0,0
26042,22671,39854,0,0,0
26006,22636,39815,0,0,0
25987,22608,39779,0,0,0
25965,22591,39753,0,0,0
25931,22567,39717,0,0,0
25901,22534,39666,0,0,0
25878,22506,39619,0,0,0
25845,22485,39574,0,0,0
25797,22454,39514,0,0,0
25754,22417,39445,0,0,0
25719,22392,39385,0,0,0
25675,22372,39330,0,0,0
25620,22342,39261,0,0,0
25569,22303,39184,0,0,0
25522,22269,39119,0,0,0
25464,22235,39057,0,0,0
25397,22187,38979,0,0,0
25341,22134,38893,0,0,0
25295,22094,38821,0,0,0
25239,22059,38758,0,0,0
25175,22018,38684,0,0,0
25121,21976,38608,0,0,0
25074,21944,38545,0,0,0
25020,21912,38483,0,0,0
24965,21870,38408,0,0,0
24926,21832,38338,0,0,0
24896,21812,38290,0,0,0
24857,21796,38246,0,0,0
24812,21768,38186,0,0,0
24771,21737,38125,0,0,0
24732,21713,38080,0,0,0
24685,21688,38032,0,0,0
24641,21655,37968,0,0,0
24611,21626,37906,0,0,0
24582,21607,37856,0,0,0
24536,21579,37798,0,0,0
24488,21540,37725,0,0,0
24455,21505,37660,0,0,0
24420,21478,37611,0,0,0
24374,21447,37561,0,0,0
24337,21414,37507,0,0,0
24316,21395,37465,0,0,0
24292,21384,37436,0,0,0
24252,21361,37395,0,0,0
24213,21329,37339,0,0,0
24185,21305,37289,0,0,0
24156,21288,37246,0,0,0
24116,21261,37191,0,0,0
24082,21230,37130,0,0,0
24057,21209,37085,0,0,0
24025,21194,37051,0,0,0
23982,21171,37008,0,0,0
23943,21142,36957,0,0,0
23913,21120,36918,0,0,0
23876,21097,36883,0,0,0
23832,21065,36831,0,0,0
23802,21036,36775,0,0,0
23783,21022,36737,0,0,0
23755,21011,36703,0,0,0
23715,20987,36654,0,0,0
23682,20960,36599,0,0,0
23659,20943,36556,0,0,0
23628,20926,36516,0,0,0
23592,20896,36467,0,0,0
23568,20867,36421,0,0,0
23548,20848,36390,0,0,0
23514,20826,36355,0,0,0
23475,20792,36303,0,0,0
23448,20757,36252,0,0,0
23423,20735,36212,0,0,0
23388,20716,36169,0,0,0
23353,20691,36115,0,0,0
23321,20666,36066,0,0,0
23281,20645,36032,0,0,0
23229,20620,35990,0,0,0
23185,20590,35934,0,0,0
23165,20572,35891,0,0,0
23158,20571,35874,0,0,0
23154,20575,35872,0,0,0
23177,20586,35887,0,0,0
23234,20617,35936,0,0,0
23301,20669,36019,0,0,0
23374,20728,36120,0,0,0
23476,20799,36240,0,0,0
23610,20893,36402,0,0,0
23755,21004,36602,0,0,0
23899,21116,36817,0,0,0
24055,21230,37039,0,0,0
24225,21357,37281,0,0,0
24391,21488,37536,0,0,0
24551,21609,37781,0,0,0
24722,21726,38021,0,0,0
24901,21852,38273,0,0,0
25063,21977,38525,0,0,0
25207,22086,38751,0,0,0
25351,22182,38957,0,0,0
25495,22281,39164,0,0,0
25622,22378,39363,0,0,0
25729,22457,39533,0,0,0
25831,22524,39686,0,0,0
25925,22593,39839,0,0,0
25992,22650,39973,0,0,0
26035,22681,40069,0,0,0
26078,22702,40141,0,0,0
26114,22726,40207,0,0,0
26126,22740,40256,0,0,0
26119,22733,40270,0,0,0
26111,22717,40266,0,0,0
26095,22706,40259,0,0,0
26063,22689,40236,0,0,0
26023,22658,40186,0,0,0
25995,22630,40139,0,0,0
25966,22615,40106,0,0,0
25922,22594,40065,0,0,0
25882,22564,40006,0,0,0
25856,22539,39953,0,0,0
25827,22524,39912,0,0,0
25784,22501,39863,0,0,0
25749,22470,39804,0,0,0
25729,22449,39759,0,0,0
25705,22438,39729,0,0,0
25664,22419,39689,0,0,0
25628,22393,39639,0,0,0
25607,22374,39596,0,0,0
25580,22358,39562,0,0,0
25544,22334,39519,0,0,0
25515,22305,39471,0,0,0
25496,22284,39433,0,0,0
25467,22266,39404,0,0,0
25424,22239,39362,0,0,0
25386,22204,39312,0,0,0
25355,22174,39276,0,0,0
25317,22146,39244,0,0,0
25272,22110,39195,0,0,0
25240,22073,39142,0,0,0
25217,22050,39105,0,0,0
25188,22034,39076,0,0,0
25157,22012,39036,0,0,0
25139,21992,38994,0,0,0
25133,21986,38969,0,0,0
25117,21984,38948,0,0,0
25097,21973,38918,0,0,0
25095,21968,38896,0,0,0
25102,21980,38898,0,0,0
25097,21994,38905,0,0,0
25085,21997,38899,0,0,0
25082,21996,38893,0,0,0
25082,22004,38902,0,0,0
25078,22010,38909,0,0,0
25079,22006,38903,0,0,0
25093,22008,38902,0,0,0
25103,22023,38917,0,0,0
25098,22032,38930,0,0,0
25092,22033,38937,0,0,0
25096,22039,38953,0,0,0
25096,22050,38976,0,0,0
25085,22051,38988,0,0,0
25084,22041,38989,0,0,0
25098,22038,38997,0,0,0
25104,22043,39013,0,0,0
25094,22038,39015,0,0,0
25085,22021,39001,0,0,0
25085,22008,38989,0,0,0
25078,22001,38981,0,0,0
25058,21988,38957,0,0,0
25041,21971,38922,0,0,0
25032,21962,38898,0,0,0
25013,21954,38879,0,0,0
24977,21930,38842,0,0,0
24942,21895,38790,0,0,0
24910,21865,38745,0,0,0
24867,21840,38705,0,0,0
24815,21811,38652,0,0,0
24774,21782,38594,0,0,0
24740,21761,38548,0,0,0
24690,21739,38501,0,0,0
24625,21699,38434,0,0,0
24570,21656,38358,0,0,0
24530,21625,38296,0,0,0
24486,21596,38241,0,0,0
24432,21554,38174,0,0,0
24383,21508,38102,0,0,0
24340,21473,38043,0,0,0
24287,21436,37982,0,0,0
24229,21384,37897,0,0,0
24186,21338,37812,0,0,0
24152,21310,37747,0,0,0
24108,21285,37686,0,0,0
24061,21251,37618,0,0,0
24024,21220,37559,0,0,0
23987,21199,37514,0,0,0
23941,21176,37464,0,0,0
23900,21148,37402,0,0,0
23876,21127,37349,0,0,0
23850,21115,37307,0,0,0
23805,21095,37254,0,0,0
23760,21062,37182,0,0,0
23730,21035,37117,0,0,0
23694,21014,37067,0,0,0
23647,20984,37013,0,0,0
23612,20948,36955,0,0,0
23594,20923,36911,0,0,0
23568,20902,36876,0,0,0
23529,20872,36830,0,0,0
23499,20840,36778,0,0,0
23478,20821,36740,0,0,0
23449,20809,36713,0,0,0
23407,20788,36677,0,0,0
23372,20760,36634,0,0,0
23344,20742,36599,0,0,0
23311,20725,36568,0,0,0
23275,20697,36522,0,0,0
23253,20671,36471,0,0,0
23241,20659,36439,0,0,0
23218,20650,36414,0,0,0
23183,20626,36373,0,0,0
23156,20597,36323,0,0,0
23139,20579,36286,0,0,0
23113,20564,36252,0,0,0
23079,20539,36203,0,0,0
23054,20512,36153,0,0,0
23034,20497,36121,0,0,0
23001,20482,36088,0,0,0
22965,20456,36038,0,0,0
22943,20431,35990,0,0,0
22927,20417,35958,0,0,0
22898,20403,35924,0,0,0
22866,20382,35879,0,0,0
22844,20366,35840,0,0,0
22823,20364,35819,0,0,0
22795,20361,35800,0,0,0
22783,20352,35778,0,0,0
22805,20359,35780,0,0,0
22846,20389,35821,0,0,0
22891,20426,35881,0,0,0
22956,20468,35955,0,0,0
23057,20535,36068,0,0,0
23176,20625,36224,0,0,0
23303,20722,36400,0,0,0
23450,20824,36590,0,0,0
23626,20946,36811,0,0,0
23810,21085,37060,0,0,0
23986,21220,37312,0,0,0
24167,21351,37563,0,0,0
24357,21490,37827,0,0,0
24539,21630,38097,0,0,0
24706,21757,38353,0,0,0
24873,21877,38596,0,0,0
25043,22001,38842,0,0,0
25196,22122,39081,0,0,0
25330,22223,39288,0,0,0
25458,22309,39471,0,0,0
25579,22395,39648,0,0,0
25677,22474,39811,0,0,0
25754,22529,39940,0,0,0
25828,22573,40045,0,0,0
25898,22617,40147,0,0,0
25941,22651,40233,0,0,0
25958,22662,40281,0,0,0
25977,22663,40305,0,0,0
25998,22671,40329,0,0,0
26005,22677,40344,0,0,0
25998,22668,40335,0,0,0
25992,22653,40314,0,0,0
25978,22646,40299,0,0,0
25946,22631,40271,0,0,0
25905,22600,40220,0,0,0
25873,22568,40170,0,0,0
25842,22546,40135,0,0,0
25798,22519,40093,0,0,0
25755,22486,40038,0,0,0
25727,22462,39992,0,0,0
25698,22449,39961,0,0,0
25660,22431,39922,0,0,0
25635,22408,39872,0,0,0
25628,22395,39834,0,0,0
25616,22391,39811,0,0,0
25588,22378,39780,0,0,0
25561,22356,39734,0,0,0
25547,22341,39694,0,0,0
25526,22332,39659,0,0,0
25492,22313,39612,0,0,0
25461,22288,39555,0,0,0
25437,22269,39508,0,0,0
25404,22251,39466,0,0,0
25361,22223,39412,0,0,0
25325,22193,39353,0,0,0
25300,22175,39315,0,0,0
25272,22165,39290,0,0,0
25241,22146,39253,0,0,0
25222,22127,39214,0,0,0
25211,22120,39191,0,0,0
25188,22109,39168,0,0,0
25156,22084,39127,0,0,0
25142,22060,39088,0,0,0
25146,22055,39076,0,0,0
25144,22060,39074,0,0,0
25135,22055,39061,0,0,0
25135,22047,39044,0,0,0
25144,22052,39047,0,0,0
25150,22062,39057,0,0,0
25156,22063,39057,0,0,0
25175,22067,39060,0,0,0
25198,22086,39083,0,0,0
25209,22104,39108,0,0,0
25214,22112,39120,0,0,0
25233,22124,39137,0,0,0
25251,22146,39167,0,0,0
25255,22160,39190,0,0,0
25258,22162,39200,0,0,0
25267,22164,39213,0,0,0
25266,22171,39234,0,0,0
25248,22166,39242,0,0,0
25235,22150,39231,0,0,0
25241,22142,39221,0,0,0
25246,22146,39218,0,0,0
25235,22142,39200,0,0,0
25222,22129,39168,0,0,0
25219,22119,39144,0,0,0
25206,22114,39126,0,0,0
25176,22101,39092,0,0,0
25150,22080,39046,0,0,0
25130,22063,39008,0,0,0
25097,22044,38973,0,0,0
25045,22010,38920,0,0,0
24993,21967,38853,0,0,0
24947,21933,38795,0,0,0
24897,21905,38746,0,0,0
24845,21871,38686,0,0,0
24805,21837,38623,0,0,0
24773,21813,38575,0,0,0
24731,21787,38529,0,0,0
24681,21747,38460,0,0,0
24643,21706,38385,0,0,0
24619,21681,38327,0,0,0
24591,21664,38278,0,0,0
24557,21638,38218,0,0,0
24527,21608,38151,0,0,0
24497,21588,38097,0,0,0
24454,21568,38045,0,0,0
24407,21536,37979,0,0,0
24369,21502,37912,0,0,0
24332,21478,37859,0,0,0
24279,21448,37806,0,0,0
24218,21403,37738,0,0,0
24170,21361,37671,0,0,0
24128,21330,37614,0,0,0
24080,21299,37554,0,0,0
24035,21264,37488,0,0,0
24004,21236,37433,0,0,0
23971,21219,37394,0,0,0
23925,21196,37347,0,0,0
23883,21166,37287,0,0,0
23860,21143,37236,0,0,0
23837,21129,37200,0,0,0
23799,21105,37155,0,0,0
23761,21071,37097,0,0,0
23737,21045,37046,0,0,0
23710,21029,37004,0,0,0
23671,21006,36952,0,0,0
23640,20978,36891,0,0,0
23624,20961,36844,0,0,0
23604,20951,36811,0,0,0
23569,20931,36768,0,0,0
23536,20907,36718,0,0,0
23512,20892,36680,0,0,0
23483,20881,36652,0,0,0
23451,20863,36617,0,0,0
23429,20841,36580,0,0,0
23414,20829,36554,0,0,0
23383,20817,36528,0,0,0
23343,20794,36485,0,0,0
23317,20769,36437,0,0,0
23307,20756,36405,0,0,0
23290,20747,36378,0,0,0
23263,20725,36338,0,0,0
23241,20699,36295,0,0,0
23225,20685,36266,0,0,0
23202,20673,36238,0,0,0
23176,20651,36194,0,0,0
23161,20632,36152,0,0,0
23152,20627,36128,0,0,0
23128,20619,36103,0,0,0
23097,20597,36060,0,0,0
23077,20574,36018,0,0,0
23061,20561,35988,0,0,0
23037,20550,35953,0,0,0
23012,20532,35906,0,0,0
22999,20519,35868,0,0,0
22985,20517,35852,0,0,0
22965,20512,35841,0,0,0
22959,20506,35832,0,0,0
22988,20522,35853,0,0,0
23038,20564,35912,0,0,0
23099,20615,35989,0,0,0
23184,20672,36081,0,0,0
23303,20753,36216,0,0,0
23439,20856,36395,0,0,0
23577,20960,36592,0,0,0
23732,21068,36805,0,0,0
23909,21196,37050,0,0,0
24093,21341,37323,0,0,0
24271,21484,37595,0,0,0
24455,21622,37864,0,0,0
24647,21763,38143,0,0,0
24828,21902,38424,0,0,0
24998,22029,38686,0,0,0
25176,22151,38939,0,0,0
25358,22282,39201,0,0,0
25521,22407,39457,0,0,0
25661,22508,39680,0,0,0
25796,22594,39878,0,0,0
25925,22683,40070,0,0,0
26030,22767,40245,0,0,0
26115,22829,40382,0,0,0
26196,22881,40496,0,0,0
26270,22934,40606,0,0,0
26316,22974,40693,0,0,0
26339,22991,40741,0,0,0
26359,22999,40769,0,0,0
26374,23010,40799,0,0,0
26371,23016,40822,0,0,0
26357,23008,40823,0,0,0
26348,22996,40815,0,0,0
26338,22991,40814,0,0,0
26309,22980,40801,0,0,0
26275,22955,40765,0,0,0
26253,22932,40731,0,0,0
26232,22916,40706,0,0,0
26203,22895,40673,0,0,0
26183,22870,40628,0,0,0
26180,22855,40593,0,0,0
26169,22848,40574,0,0,0
26138,22833,40550,0,0,0
26108,22807,40515,0,0,0
26096,22789,40490,0,0,0
26082,22781,40476,0,0,0
26056,22768,40453,0,0,0
26036,22749,40419,0,0,0
26029,22737,40394,0,0,0
26014,22729,40378,0,0,0
25986,22711,40349,0,0,0
25964,22687,40311,0,0,0
25954,22676,40283,0,0,0
25939,22675,40263,0,0,0
25915,22663,40229,0,0,0
25895,22645,40187,0,0,0
25881,22637,40160,0,0,0
25855,22629,40137,0,0,0
25820,22607,40096,0,0,0
25798,22581,40051,0,0,0
25789,22570,40026,0,0,0
25769,22564,40005,0,0,0
25737,22547,39968,0,0,0
25712,22529,39926,0,0,0
25702,22525,39901,0,0,0
25693,22527,39886,0,0,0
25685,22520,39863,0,0,0
25685,22514,39843,0,0,0
25688,22519,39843,0,0,0
25680,22524,39846,0,0,0
25671,22517,39836,0,0,0
25677,22515,39829,0,0,0
25688,22526,39840,0,0,0
25687,22536,39851,0,0,0
25686,22538,39855,0,0,0
25695,22545,39865,0,0,0
25700,22557,39884,0,0,0
25694,22561,39891,0,0,0
25698,22557,39884,0,0,0
25717,22561,39892,0,0,0
25733,22575,39918,0,0,0
25734,22579,39933,0,0,0
25735,22574,39930,0,0,0
25750,22578,39932,0,0,0
25760,22591,39943,0,0,0
25753,22593,39942,0,0,0
25748,22587,39924,0,0,0
25749,22586,39908,0,0,0
25737,22586,39892,0,0,0
25702,22569,39858,0,0,0
25664,22540,39808,0,0,0
25635,22516,39767,0,0,0
25599,22497,39732,0,0,0
25555,22467,39682,0,0,0
25519,22435,39625,0,0,0
25493,22414,39585,0,0,0
25458,22393,39548,0,0,0
25410,22359,39492,0,0,0
25364,22317,39425,0,0,0
25326,22287,39374,0,0,0
25282,22265,39326,0,0,0
25230,22231,39258,0,0,0
25188,22195,39186,0,0,0
25158,22173,39131,0,0,0
25118,22149,39077,0,0,0
25068,22109,39003,0,0,0
25026,22067,38927,0,0,0
24990,22037,38868,0,0,0
24944,22011,38811,0,0,0
24895,21976,38740,0,0,0
24855,21940,38671,0,0,0
24816,21913,38621,0,0,0
24766,21885,38570,0,0,0
24716,21847,38505,0,0,0
24682,21815,38444,0,0,0
24652,21797,38399,0,0,0
24611,21776,38350,0,0,0
24573,21748,38291,0,0,0
24551,21728,38243,0,0,0
24524,21714,38207,0,0,0
24482,21688,38163,0,0,0
24444,21651,38104,0,0,0
24423,21624,38054,0,0,0
24399,21608,38016,0,0,0
24363,21585,37966,0,0,0
24330,21555,37903,0,0,0
24307,21532,37849,0,0,0
24276,21512,37802,0,0,0
24235,21482,37746,0,0,0
24205,21448,37685,0,0,0
24187,21427,37638,0,0,0
24162,21413,37601,0,0,0
24125,21388,37552,0,0,0
24093,21360,37495,0,0,0
24068,21341,37454,0,0,0
24033,21326,37420,0,0,0
23993,21305,37375,0,0,0
23965,21285,37329,0,0,0
23949,21280,37303,0,0,0
23923,21278,37285,0,0,0
23888,21260,37251,0,0,0
23864,21238,37209,0,0,0
23848,21225,37180,0,0,0
23824,21213,37152,0,0,0
23796,21190,37108,0,0,0
23780,21166,37063,0,0,0
23769,21154,37034,0,0,0
23745,21142,37004,0,0,0
23714,21118,36957,0,0,0
23695,21097,36914,0,0,0
23680,21087,36885,0,0,0
23651,21075,36852,0,0,0
23618,21050,36805,0,0,0
23594,21029,36763,0,0,0
23569,21019,36736,0,0,0
23535,21004,36701,0,0,0
23504,20976,36652,0,0,0
23489,20956,36615,0,0,0
23472,20949,36597,0,0,0
23437,20934,36568,0,0,0
23399,20905,36521,0,0,0
23371,20881,36476,0,0,0
23337,20866,36438,0,0,0
23294,20843,36389,0,0,0
23262,20814,36328,0,0,0
23245,20795,36279,0,0,0
23220,20784,36244,0,0,0
23182,20766,36200,0,0,0
23153,20742,36152,0,0,0
23142,20728,36123,0,0,0
23138,20725,36114,0,0,0
23142,20724,36111,0,0,0
23174,20734,36123,0,0,0
23237,20772,36178,0,0,0
23315,20830,36271,0,0,0
23403,20891,36382,0,0,0
23519,20965,36517,0,0,0
23661,21065,36696,0,0,0
23810,21182,36907,0,0,0
23962,21300,37129,0,0,0
24135,21428,37368,0,0,0
24324,21574,37637,0,0,0
24507,21724,37916,0,0,0
24684,21862,38180,0,0,0
24868,21992,38438,0,0,0
25054,22126,38709,0,0,0
25224,22254,38975,0,0,0
25380,22368,39219,0,0,0
25537,22477,39453,0,0,0
25683,22587,39686,0,0,0
25799,22682,39895,0,0,0
25898,22752,40068,0,0,0
25998,22816,40223,0,0,0
26088,22883,40369,0,0,0
26155,22936,40488,0,0,0
26216,22972,40578,0,0,0
26278,23005,40656,0,0,0
26321,23037,40725,0,0,0
26331,23051,40767,0,0,0
26330,23047,40777,0,0,0
26331,23040,40779,0,0,0
26318,23035,40780,0,0,0
26283,23017,40761,0,0,0
26247,22990,40723,0,0,0
26219,22966,40685,0,0,0
26180,22947,40651,0,0,0
26126,22919,40601,0,0,0
26078,22883,40539,0,0,0
26041,22855,40484,0,0,0
25997,22829,40432,0,0,0
25945,22794,40365,0,0,0
25905,22755,40297,0,0,0
25879,22729,40253,0,0,0
25845,22710,40222,0,0,0
25804,22683,40176,0,0,0
25775,22653,40125,0,0,0
25757,22635,40092,0,0,0
25729,22620,40064,0,0,0
25697,22596,40022,0,0,0
25682,22576,39978,0,0,0
25678,22570,39951,0,0,0
25660,22563,39927,0,0,0
25626,22539,39882,0,0,0
25591,22508,39828,0,0,0
25554,22484,39786,0,0,0
25506,22460,39744,0,0,0
25458,22428,39687,0,0,0
25423,22400,39632,0,0,0
25392,22385,39596,0,0,0
25347,22368,39559,0,0,0
25303,22340,39508,0,0,0
25276,22314,39465,0,0,0
25249,22297,39435,0,0,0
25212,22276,39400,0,0,0
25182,22253,39354,0,0,0
25167,22242,39321,0,0,0
25152,22244,39309,0,0,0
25126,22239,39293,0,0,0
25105,22220,39267,0,0,0
25103,22208,39251,0,0,0
25100,22208,39251,0,0,0
25088,22207,39249,0,0,0
25085,22201,39242,0,0,0
25094,22201,39246,0,0,0
25096,22203,39255,0,0,0
25084,22192,39249,0,0,0
25075,22173,39232,0,0,0
25076,22166,39226,0,0,0
25075,22166,39227,0,0,0
25066,22156,39215,0,0,0
25061,22143,39197,0,0,0
25065,22143,39195,0,0,0
25058,22146,39198,0,0,0
25038,22134,39182,0,0,0
25020,22115,39156,0,0,0
25007,22108,39144,0,0,0
24985,22104,39135,0,0,0
24953,22090,39108,0,0,0
24932,22076,39077,0,0,0
24919,22075,39059,0,0,0
24889,22069,39036,0,0,0
24845,22043,38986,0,0,0
24808,22009,38928,0,0,0
24776,21982,38882,0,0,0
24732,21953,38837,0,0,0
24681,21912,38774,0,0,0
24638,21871,38709,0,0,0
24599,21841,38655,0,0,0
24546,21810,38595,0,0,0
24489,21767,38516,0,0,0
24446,21727,38439,0,0,0
24403,21699,38376,0,0,0
24345,21666,38307,0,0,0
24290,21622,38229,0,0,0
24252,21586,38164,0,0,0
24212,21563,38117,0,0,0
24155,21534,38064,0,0,0
24098,21495,37997,0,0,0
24058,21465,37935,0,0,0
24019,21447,37883,0,0,0
23967,21422,37821,0,0,0
23920,21386,37745,0,0,0
23885,21353,37676,0,0,0
23845,21323,37618,0,0,0
23793,21285,37546,0,0,0
23743,21240,37464,0,0,0
23702,21203,37394,0,0,0
23655,21171,37334,0,0,0
23598,21132,37262,0,0,0
23546,21090,37186,0,0,0
23501,21059,37126,0,0,0
23449,21035,37076,0,0,0
23391,21000,37014,0,0,0
23344,20961,36950,0,0,0
23312,20936,36904,0,0,0
23278,20916,36868,0,0,0
23241,20887,36817,0,0,0
23219,20855,36762,0,0,0
23204,20836,36724,0,0,0
23174,20819,36692,0,0,0
23133,20793,36642,0,0,0
23101,20770,36590,0,0,0
23079,20759,36553,0,0,0
23050,20748,36518,0,0,0
23016,20724,36469,0,0,0
22989,20696,36416,0,0,0
22961,20676,36375,0,0,0
22922,20654,36331,0,0,0
22878,20620,36272,0,0,0
22847,20589,36218,0,0,0
22819,20571,36176,0,0,0
22780,20549,36128,0,0,0
22744,20518,36073,0,0,0
22722,20494,36030,0,0,0
22696,20479,36002,0,0,0
22660,20461,35967,0,0,0
22632,20438,35919,0,0,0
22617,20421,35877,0,0,0
22596,20412,35843,0,0,0
22556,20395,35799,0,0,0
22517,20368,35745,0,0,0
22489,20345,35700,0,0,0
22455,20328,35665,0,0,0
22411,20305,35621,0,0,0
22377,20278,35569,0,0,0
22354,20260,35530,0,0,0
22323,20242,35497,0,0,0
22280,20208,35451,0,0,0
22244,20167,35395,0,0,0
22215,20135,35350,0,0,0
22174,20105,35305,0,0,0
22125,20070,35247,0,0,0
22091,20040,35190,0,0,0
22071,20027,35155,0,0,0
22044,20021,35132,0,0,0
22011,20006,35100,0,0,0
21998,19995,35072,0,0,0
22009,20006,35075,0,0,0
22030,20031,35105,0,0,0
22062,20058,35144,0,0,0
22121,20095,35205,0,0,0
22204,20154,35305,0,0,0
22296,20221,35431,0,0,0
22403,20290,35568,0,0,0
22541,20376,35737,0,0,0
22703,20491,35949,0,0,0
22867,20616,36182,0,0,0
23040,20737,36418,0,0,0
23226,20864,36668,0,0,0
23411,21002,36937,0,0,0
23578,21133,37199,0,0,0
23739,21246,37439,0,0,0
23908,21361,37681,0,0,0
24072,21483,37929,0,0,0
24216,21594,38156,0,0,0
24350,21687,38355,0,0,0
24482,21779,38546,0,0,0
24593,21870,38730,0,0,0
24673,21942,38883,0,0,0
24743,21993,39002,0,0,0
24815,22042,39112,0,0,0
24870,22087,39214,0,0,0
24899,22111,39286,0,0,0
24920,22115,39325,0,0,0
24937,22115,39352,0,0,0
24936,22113,39368,0,0,0
24913,22097,39353,0,0,0
24887,22072,39317,0,0,0
24862,22054,39288,0,0,0
24829,22039,39263,0,0,0
24787,22009,39219,0,0,0
24750,21972,39165,0,0,0
24721,21944,39120,0,0,0
24679,21916,39072,0,0,0
24626,21875,39002,0,0,0
24584,21832,38928,0,0,0
24555,21807,38875,0,0,0
24520,21790,38830,0,0,0
24475,21767,38771,0,0,0
24438,21741,38709,0,0,0
24406,21722,38665,0,0,0
24366,21700,38623,0,0,0
24321,21664,38563,0,0,0
24290,21631,38504,0,0,0
24269,21613,38461,0,0,0
24240,21595,38420,0,0,0
24207,21565,38364,0,0,0
24182,21535,38310,0,0,0
24154,21513,38270,0,0,0
24111,21486,38224,0,0,0
24070,21449,38161,0,0,0
24044,21421,38107,0,0,0
24017,21406,38072,0,0,0
23977,21383,38029,0,0,0
23941,21355,37976,0,0,0
23924,21337,37935,0,0,0
23907,21332,37910,0,0,0
23878,21322,37877,0,0,0
23854,21306,37835,0,0,0
23848,21302,37809,0,0,0
23842,21311,37802,0,0,0
23827,21314,37789,0,0,0
23819,21311,37771,0,0,0
23827,21319,37770,0,0,0
23833,21331,37783,0,0,0
23829,21332,37786,0,0,0
23831,21326,37782,0,0,0
23841,21327,37792,0,0,0
23841,21329,37805,0,0,0
23829,21320,37804,0,0,0
23830,21310,37803,0,0,0
23846,21316,37823,0,0,0
23855,21327,37855,0,0,0
23852,21327,37875,0,0,0
23855,21325,37887,0,0,0
23866,21337,37910,0,0,0
23865,21347,37929,0,0,0
23855,21341,37927,0,0,0
23855,21336,37917,0,0,0
23862,21342,37914,0,0,0
23856,21344,37907,0,0,0
23841,21332,37881,0,0,0
23828,21315,37849,0,0,0
23811,21303,37826,0,0,0
23780,21284,37798,0,0,0
23748,21251,37751,0,0,0
23728,21221,37708,0,0,0
23707,21204,37679,0,0,0
23673,21185,37645,0,0,0
23638,21159,37596,0,0,0
23610,21135,37550,0,0,0
23575,21114,37510,0,0,0
23517,21080,37454,0,0,0
23456,21035,37378,0,0,0
23409,20997,37307,0,0,0
23361,20971,37248,0,0,0
23301,20938,37183,0,0,0
23244,20899,37109,0,0,0
23201,20867,37046,0,0,0
23151,20840,36992,0,0,0
23089,20803,36927,0,0,0
23037,20760,36851,0,0,0
23001,20727,36784,0,0,0
22960,20702,36726,0,0,0
22910,20672,36659,0,0,0
22869,20638,36590,0,0,0
22840,20614,36537,0,0,0
22807,20599,36493,0,0,0
22767,20577,36437,0,0,0
22734,20549,36378,0,0,0
22710,20530,36338,0,0,0
22682,20515,36303,0,0,0
22650,20493,36255,0,0,0
22636,20472,36204,0,0,0
22633,20466,36170,0,0,0
22618,20461,36143,0,0,0
22587,20441,36099,0,0,0
22564,20418,36049,0,0,0
22547,20408,36013,0,0,0
22523,20401,35983,0,0,0
